0,0.12872,0.14469
1,0.12217,0.13003
2,0.12148,0.12846
3,0.11964,0.12853
4,0.11735,0.12580
5,0.11801,0.12637
6,0.12811,0.13152
7,0.11735,0.12580
8,0.11581,0.12433
9,0.11647,0.12445
10,0.11575,0.12465
11,0.11000,0.12875
12,0.10790,0.12718
13,0.10606,0.12566
14,0.10857,0.12800
15,0.10539,0.12433
16,0.10513,0.12410
17,0.11083,0.12908
18,0.10569,0.12392
19,0.10597,0.12582
20,0.10124,0.11433
21,0.09941,0.11289
22,0.10006,0.11334
23,0.09935,0.11284
24,0.09830,0.11145
25,0.09832,0.11146
26,0.10014,0.11307
27,0.10292,0.11423
28,0.09861,0.11155
29,0.09829,0.11144
30,0.10680,0.11940
31,0.09842,0.11139
32,0.10769,0.11988
33,0.09854,0.11214
34,0.09836,0.11157
35,0.09951,0.11989
36,0.09829,0.11144
37,0.10245,0.11891
38,0.09838,0.11161
39,0.09948,0.11271
40,0.09829,0.11144
41,0.10316,0.11571
42,0.09845,0.11141
43,0.09793,0.11111
44,0.09976,0.12317
45,0.09787,0.11107
46,0.09836,0.11313
47,0.09787,0.11107
48,0.09878,0.11167
49,0.10599,0.11016
50,0.09679,0.10919
51,0.09873,0.11294
52,0.09592,0.10843
53,0.09592,0.10843
54,0.09534,0.10794
55,0.09535,0.10808
56,0.09518,0.10779
57,0.10163,0.10852
58,0.09494,0.10731
59,0.09494,0.10731
60,0.09494,0.10731
61,0.09515,0.10746
62,0.09690,0.10892
63,0.09497,0.10733
64,0.09544,0.10743
65,0.09745,0.10986
66,0.09602,0.10816
67,0.09493,0.10730
68,0.09494,0.10731
69,0.09239,0.10634
70,0.09163,0.10704
71,0.09214,0.10646
72,0.09164,0.10704
73,0.09163,0.10704
74,0.09250,0.10823
75,0.09163,0.10704
76,0.09147,0.10835
77,0.09211,0.10854
78,0.09147,0.10835
79,0.09457,0.11237
80,0.09221,0.10885
81,0.09141,0.10830
82,0.09163,0.10806
83,0.09149,0.10774
84,0.09143,0.10832
85,0.09236,0.10872
86,0.09121,0.10804
87,0.09123,0.11027
88,0.09121,0.10804
89,0.09167,0.10782
90,0.08776,0.10356
91,0.08819,0.10374
92,0.08830,0.10389
93,0.08776,0.10356
94,0.08823,0.10364
95,0.08779,0.10359
96,0.08776,0.10356
97,0.08776,0.10356
98,0.09249,0.10862
99,0.08776,0.10356
100,0.08776,0.10356
101,0.08926,0.10516
102,0.08780,0.10359
103,0.08578,0.10201
104,0.08579,0.10202
105,0.08578,0.10201
106,0.08579,0.10203
107,0.08277,0.10057
108,0.09623,0.11848
109,0.08296,0.10116
110,0.08638,0.10532
111,0.08013,0.09862
112,0.07671,0.09434
113,0.07671,0.09434
114,0.08447,0.10490
115,0.07730,0.09266
116,0.07551,0.09028
117,0.07551,0.09028
118,0.07526,0.09105
119,0.07526,0.09105
120,0.07526,0.09105
121,0.07457,0.08999
122,0.07457,0.08999
123,0.07457,0.08999
124,0.07461,0.08958
125,0.07595,0.09268
126,0.07457,0.08999
127,0.07457,0.08999
128,0.07520,0.09037
129,0.07457,0.08999
130,0.07457,0.08999
131,0.07536,0.09078
132,0.07761,0.09498
133,0.07455,0.08997
134,0.07455,0.08997
135,0.07431,0.08957
136,0.07430,0.08957
137,0.07430,0.08957
138,0.07732,0.09308
139,0.07480,0.08936
140,0.07887,0.10041
141,0.07603,0.09179
142,0.07430,0.08957
143,0.07430,0.08957
144,0.07388,0.08172
145,0.07388,0.08172
146,0.07657,0.08577
147,0.07440,0.08159
148,0.08058,0.08441
149,0.08963,0.08827
150,0.07388,0.08172
151,0.07541,0.08179
152,0.07541,0.08239
153,0.07477,0.08272
154,0.07581,0.08345
155,0.07576,0.08366
156,0.07387,0.08171
157,0.06885,0.08193
158,0.06885,0.08193
159,0.06902,0.08229
160,0.06885,0.08193
161,0.06620,0.07811
162,0.06620,0.07811
163,0.06620,0.07811
164,0.06620,0.07811
165,0.06620,0.07811
166,0.06880,0.08608
167,0.06820,0.08025
168,0.06572,0.07759
169,0.06948,0.08206
170,0.06572,0.07759
171,0.06572,0.07759
172,0.06572,0.07759
173,0.06536,0.07809
174,0.06536,0.07809
175,0.06536,0.07809
176,0.06558,0.07638
177,0.07137,0.09173
178,0.06536,0.07809
179,0.06664,0.07977
180,0.06769,0.08503
181,0.06133,0.07513
182,0.06101,0.07476
183,0.06101,0.07476
184,0.06705,0.09136
185,0.06101,0.07476
186,0.06063,0.08042
187,0.06063,0.08042
188,0.06063,0.08042
189,0.06063,0.08042
190,0.06063,0.08042
191,0.05326,0.05964
192,0.05326,0.05964
193,0.05326,0.05964
194,0.05199,0.05850
195,0.05199,0.05850
196,0.05975,0.06194
197,0.05199,0.05850
198,0.05206,0.05823
199,0.05324,0.05879
200,0.05199,0.05850
201,0.05247,0.05884
202,0.05199,0.05850
203,0.05945,0.08168
204,0.05162,0.05747
205,0.05162,0.05747
206,0.05036,0.05661
207,0.05173,0.05823
208,0.05036,0.05661
209,0.05706,0.05943
210,0.05037,0.05660
211,0.04949,0.05738
212,0.04949,0.05738
213,0.04949,0.05738
214,0.04729,0.05461
215,0.04661,0.06083
216,0.04661,0.06083
217,0.04661,0.06083
218,0.04661,0.06083
219,0.04661,0.06083
220,0.04661,0.06083
221,0.04666,0.06063
222,0.04661,0.06083
223,0.04894,0.06341
224,0.04815,0.05388
225,0.04661,0.06083
226,0.04661,0.06083
227,0.04661,0.06083
228,0.04727,0.06208
229,0.05002,0.07001
230,0.04661,0.06083
231,0.04929,0.06140
232,0.04594,0.05995
233,0.04594,0.05995
234,0.04598,0.06000
235,0.04556,0.05031
236,0.04556,0.05031
237,0.06153,0.05784
238,0.05945,0.08471
239,0.04556,0.05031
240,0.04650,0.05159
241,0.04470,0.05344
242,0.04470,0.05344
243,0.04584,0.05524
244,0.04470,0.05344
245,0.04725,0.05744
246,0.04470,0.05344
247,0.04470,0.05344
