0,0.14673,0.14283
1,0.11367,0.11834
2,0.12132,0.12941
3,0.12383,0.12629
4,0.15515,0.15045
5,0.12716,0.12962
6,0.14135,0.14451
7,0.10315,0.10460
8,0.17251,0.17099
9,0.12412,0.13504
10,0.10717,0.11170
11,0.12446,0.12890
12,0.13772,0.13264
13,0.11351,0.11051
14,0.13525,0.13047
15,0.11943,0.12235
16,0.11142,0.11522
17,0.12002,0.12284
18,0.12271,0.12829
19,0.11661,0.12011
20,0.12267,0.12325
21,0.10382,0.11060
22,0.11315,0.12374
23,0.10785,0.11129
24,0.12095,0.12370
25,0.11389,0.11802
26,0.11869,0.11923
27,0.13317,0.14175
28,0.09762,0.10085
29,0.11750,0.11775
30,0.12434,0.12739
31,0.10113,0.10568
32,0.09699,0.10527
33,0.11085,0.11616
34,0.12443,0.12752
35,0.09024,0.09186
36,0.12082,0.12274
37,0.09101,0.09106
38,0.09811,0.09822
39,0.11223,0.11182
40,0.11945,0.11472
41,0.09348,0.09722
42,0.12379,0.12034
43,0.09423,0.09841
44,0.11515,0.11819
45,0.12239,0.11864
46,0.10968,0.11167
47,0.08255,0.08266
48,0.11728,0.11879
49,0.11856,0.12247
50,0.07970,0.07823
51,0.09239,0.09456
52,0.10373,0.10511
53,0.09172,0.09355
54,0.07099,0.07040
55,0.11725,0.11965
56,0.10273,0.10573
57,0.08953,0.09194
58,0.08843,0.09017
59,0.08907,0.09210
60,0.07097,0.07038
61,0.08761,0.08798
62,0.09058,0.08886
63,0.08985,0.09052
64,0.09260,0.09469
65,0.08917,0.09682
66,0.08568,0.08566
67,0.10412,0.10603
68,0.09613,0.09876
69,0.08451,0.08814
70,0.10896,0.11106
71,0.09234,0.09297
72,0.07407,0.07431
73,0.10072,0.09613
74,0.09670,0.09876
75,0.07311,0.07063
76,0.08892,0.08603
77,0.10419,0.10638
78,0.09927,0.10196
79,0.07731,0.07541
80,0.08458,0.08515
81,0.07919,0.08027
82,0.06588,0.06253
83,0.07291,0.07119
84,0.06881,0.06573
85,0.06327,0.06364
86,0.07015,0.06635
87,0.07433,0.07309
88,0.10097,0.09808
89,0.08149,0.07997
90,0.06664,0.06595
91,0.06546,0.06397
92,0.06504,0.06320
93,0.06802,0.06724
94,0.06395,0.06213
95,0.05886,0.05634
96,0.09026,0.09273
97,0.06992,0.06816
98,0.07396,0.07393
99,0.07171,0.07065
100,0.07882,0.07615
101,0.06185,0.06086
102,0.07134,0.07268
103,0.06001,0.05637
