0,0.11432,0.11468
1,0.12584,0.12633
2,0.12252,0.12069
3,0.10071,0.10182
4,0.12090,0.12022
5,0.09955,0.10061
6,0.16100,0.15854
7,0.12502,0.12333
8,0.15223,0.15414
9,0.10523,0.10629
10,0.10133,0.10240
11,0.12165,0.12086
12,0.10185,0.10311
13,0.10031,0.09782
14,0.14091,0.13348
15,0.11841,0.11450
16,0.15145,0.15478
17,0.10087,0.09996
18,0.16319,0.16270
19,0.09202,0.09577
20,0.09916,0.10163
21,0.10536,0.10325
22,0.09997,0.10297
23,0.12989,0.13102
24,0.10635,0.10904
25,0.10098,0.10607
26,0.10539,0.10328
27,0.12360,0.12095
28,0.12237,0.12487
29,0.11495,0.11503
30,0.14352,0.14231
31,0.10687,0.10854
32,0.10687,0.10854
33,0.10015,0.10286
34,0.13621,0.13324
35,0.10759,0.10858
36,0.14788,0.14889
37,0.10350,0.10279
38,0.13227,0.13641
39,0.10611,0.10528
40,0.10353,0.10060
41,0.11464,0.11529
42,0.10814,0.11022
43,0.12064,0.11739
44,0.11120,0.10964
45,0.10701,0.10540
46,0.12587,0.12548
47,0.13296,0.13072
48,0.11624,0.11550
49,0.11333,0.11329
50,0.11448,0.11324
51,0.11932,0.11706
52,0.10826,0.10790
53,0.11126,0.11318
54,0.10604,0.10557
55,0.08336,0.08174
56,0.10028,0.10013
57,0.12335,0.11983
58,0.10724,0.10703
59,0.11436,0.11642
60,0.10293,0.10272
61,0.11280,0.11077
62,0.12498,0.12376
63,0.12121,0.12073
64,0.10978,0.10786
65,0.11639,0.12172
66,0.11683,0.11542
67,0.10875,0.10983
68,0.10888,0.10902
69,0.10761,0.10736
70,0.08628,0.08935
71,0.11514,0.11454
72,0.09868,0.09833
73,0.11910,0.11752
74,0.10666,0.10603
75,0.10852,0.10862
76,0.08115,0.08297
77,0.08683,0.08685
78,0.09616,0.09581
79,0.11598,0.11410
80,0.06407,0.06883
81,0.10075,0.10178
82,0.11501,0.11187
83,0.11064,0.10768
84,0.10787,0.11106
