0,89.38654,25.32304
1,89.37605,25.32000
2,79.56189,22.39522
3,79.56189,22.39522
4,80.06415,22.51218
5,80.06415,22.51218
6,73.09733,20.42325
7,85.88892,24.36675
8,83.58250,23.61008
9,80.12343,22.86811
10,78.17797,22.38119
11,77.95050,22.32650
12,76.72504,21.88290
13,76.19541,21.73109
14,74.67839,20.93451
15,79.22746,22.23361
16,79.21611,22.19759
17,79.21611,22.19759
18,79.37357,22.23904
19,78.94136,22.11913
20,83.99563,23.90008
21,83.99563,23.90008
22,83.90929,23.87228
23,82.00276,23.35862
24,83.20344,23.76706
25,80.42301,22.82335
26,85.34738,24.18475
27,96.11354,27.41755
28,96.25533,27.44354
29,94.71046,26.96153
30,94.71046,26.96153
31,101.26104,28.87443
32,101.26104,28.87443
33,95.44116,27.42950
34,84.12441,23.97119
35,84.53391,24.08299
36,84.53391,24.08299
37,82.67181,23.51937
38,84.09610,23.94767
39,79.82541,22.51274
40,85.51782,24.12859
41,84.41643,23.88400
42,86.81560,24.32442
43,82.58028,23.12251
44,81.92971,22.89407
45,83.53744,23.20302
46,81.85798,23.17983
47,82.70216,23.10695
48,85.49578,23.86964
49,90.54084,25.27611
50,92.11923,25.72805
51,85.25045,23.15097
52,86.08977,23.24945
53,91.35543,24.84892
54,84.43194,22.76392
55,87.66905,23.90912
56,83.55189,22.74847
57,82.51955,22.46254
58,82.51955,22.46254
59,82.51955,22.46254
60,86.58338,23.58407
61,88.32737,24.08224
62,85.90677,23.25322
63,87.82059,23.80926
64,87.41704,23.63150
65,91.06753,24.72389
66,99.61843,27.65760
67,99.61843,27.65760
68,99.82112,27.73557
69,100.07924,27.87494
70,100.07924,27.87494
71,100.07176,27.86408
72,93.81817,25.77361
73,93.81631,25.77298
74,93.94405,25.82083
75,96.32192,26.58386
76,95.22945,26.22879
77,95.42738,26.25494
78,95.41299,26.25298
79,97.49008,26.87017
80,99.34571,27.39555
81,99.91051,27.57727
82,99.91051,27.57727
83,99.91051,27.57727
84,95.75471,26.10156
85,102.26138,28.11947
86,108.79351,30.71247
87,109.26516,30.85790
88,109.28263,30.86334
89,107.59642,30.34739
90,109.78772,31.02614
91,108.68784,30.80173
92,113.78014,32.58214
93,110.72294,31.63766
94,109.44708,31.25274
95,111.53837,31.76535
96,113.29684,32.17658
97,122.72232,35.17341
98,123.38972,35.38930
99,119.85467,34.33512
100,118.89325,34.09379
101,116.98645,33.56840
102,116.65110,33.45869
103,117.19271,33.59570
104,116.79057,33.48146
105,117.43831,33.66940
106,117.13799,33.58405
107,117.18938,33.59975
108,116.62415,33.44995
109,116.06636,33.30991
110,116.32316,33.37853
111,114.23496,32.74206
112,114.24301,32.74451
113,113.75144,32.60253
114,113.75144,32.60253
115,113.52636,32.53489
116,116.88166,33.30883
117,117.95887,33.75351
118,121.84223,34.98386
119,121.97966,35.02032
120,122.59316,35.20087
121,122.69754,35.22769
122,128.45072,36.86552
123,128.22901,36.80775
124,131.04324,37.71286
125,131.29297,37.77930
126,128.85451,37.01562
127,128.35973,36.88162
128,129.39157,37.12535
129,129.39157,37.12535
130,129.73184,37.23026
131,129.73184,37.23026
132,135.08557,38.99751
133,134.85384,38.93113
134,139.36332,40.27956
135,141.65795,40.95219
136,141.57099,40.92874
137,141.57099,40.92874
138,141.35045,40.86424
139,141.54091,40.89307
140,150.66762,43.53122
141,150.61721,43.52446
142,150.61888,43.52489
143,150.78955,43.57917
144,150.55250,43.53672
145,152.72393,44.01861
146,153.08775,44.12371
147,153.09313,44.12498
148,153.09313,44.12498
149,152.31886,43.94018
150,152.27598,43.93037
151,152.27598,43.93037
152,152.27598,43.93037
153,149.72580,43.10961
154,149.70544,43.10492
155,149.69445,43.10301
156,149.73004,43.11379
157,149.88584,43.14534
158,149.58026,43.10158
